Div,Date,HomeTeam,AwayTeam,HTOa,ATOa,HTAt,ATAt,HTMid,ATMid,HTDef,ATDef,HomeSquad,AwaySquad,HomeAvgAge,AwayAvgAge,HomeMV,AwayMV,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,HxG,AxG,HxA,AxA,HxPTS,AxPTS,HPPDA,APPDA,B365H,B365D,B365A,BWH,BWD,BWA,IWH,IWD,IWA,PSH,PSD,PSA,WHH,WHD,WHA,VCH,VCD,VCA,PSCH,PSCD,PSCA
I1,2015-09-23,Inter,Verona,80,74,79,75,79,75,79,72,42,42,25,25,294.28,47.73,1,0,H,0,0,D,17,7,4,1,12,8,11,2,4,4,0,0,0.84,0.24,0.7,0.21,1.9,0.7,6.96,15.58,1.33,5.0,10.0,1.36,5.0,8.5,1.4,4.4,7.3,1.4,5.1,9.1,1.4,4.5,8.0,1.33,5.25,9.0,1.33,5.66,11.09
I1,2015-09-23,Juventus,Frosinone,82,70,81,68,81,67,83,70,38,35,25,26,440.0,38.3,1,1,D,0,0,D,36,9,7,1,16,10,10,5,2,3,0,0,1.99,0.51,1.88,0.3,2.4,0.41,4.77,12.3,1.17,7.0,19.0,1.17,7.25,16.5,1.15,7.0,15.0,1.17,8.18,22.96,1.18,6.5,17.0,1.2,7.0,20.0,1.18,7.84,23.02
I1,2015-09-23,Lazio,Genoa,79,75,78,77,78,74,79,75,38,47,25,24,175.3,117.55,2,0,H,1,0,H,10,9,3,3,19,11,10,3,4,2,0,2,0.81,0.35,0.58,0.14,1.82,0.79,5.91,14.32,1.75,3.75,4.75,1.75,3.5,4.6,1.7,3.6,4.7,1.74,3.8,5.45,1.75,3.5,5.0,1.73,3.7,5.75,1.93,3.62,4.42
I1,2015-09-23,Palermo,Sassuolo,73,73,72,74,71,70,75,72,40,39,24,24,68.68,97.0,0,1,A,0,1,A,9,13,2,4,21,15,2,5,0,6,1,0,0.46,0.73,0.19,0.54,1.01,1.58,6.78,7.76,2.15,3.4,3.4,2.2,3.25,3.2,2.0,3.3,3.6,2.19,3.42,3.7,2.2,3.1,3.5,2.2,3.3,3.75,2.1,3.38,4.03
I1,2015-09-23,Sampdoria,Roma,75,80,77,80,73,81,71,79,43,48,26,24,126.53,332.9,2,1,H,0,0,D,6,24,3,8,14,15,4,19,6,3,0,0,0.19,1.45,0.13,1.18,0.34,2.43,13.94,3.83,4.5,3.6,1.83,4.1,3.7,1.87,3.8,3.45,1.9,4.75,3.74,1.85,4.2,3.6,1.83,4.4,3.7,1.83,4.97,3.92,1.78
I1,2015-09-24,Empoli,Atalanta,71,75,70,77,68,74,72,74,38,44,24,26,74.6,78.45,0,1,A,0,1,A,10,13,1,3,12,19,4,5,2,4,0,0,0.72,0.69,0.7,0.64,1.33,1.27,7.09,6.45,2.15,3.3,3.5,2.15,3.1,3.5,2.2,3.3,3.1,2.17,3.33,3.84,2.2,3.2,3.4,2.15,3.3,3.9,2.28,3.35,3.54
I1,2015-09-26,Napoli,Juventus,79,82,83,83,79,81,76,83,34,38,25,25,321.93,440.0,2,1,H,1,0,H,13,12,5,3,18,16,4,4,2,4,0,0,0.7,0.68,0.46,0.58,1.34,1.27,6.8,11.36,2.2,3.3,3.4,2.25,3.2,3.4,2.2,3.2,3.2,2.25,3.37,3.58,2.3,3.1,3.3,2.25,3.2,3.7,2.12,3.42,3.91
I1,2015-09-26,Roma,Carpi,80,73,80,73,81,68,80,74,48,41,24,25,332.9,52.05,5,1,H,3,1,H,17,13,10,6,13,14,6,6,1,1,0,0,3.47,1.52,2.22,0.53,2.62,0.26,6.37,18.2,1.25,6.0,12.0,1.26,6.0,11.0,1.25,5.5,10.3,1.28,6.04,14.09,1.29,5.0,12.0,1.25,6.0,15.0,1.32,5.69,11.41
I1,2015-09-27,Bologna,Udinese,74,75,78,77,72,74,69,76,42,43,25,26,75.23,93.0,1,2,A,1,0,H,12,12,3,3,12,13,6,4,4,3,0,0,1.61,1.76,1.37,0.65,1.23,1.48,5.89,7.33,2.4,3.1,3.2,2.4,3.1,3.0,2.4,3.2,2.85,2.5,3.21,3.24,2.5,3.0,3.1,2.5,3.0,3.4,3.08,3.11,2.67
I1,2015-09-27,Genoa,AC Milan,75,78,70,80,74,77,75,77,47,42,24,25,117.55,213.83,1,0,H,1,0,H,11,12,2,3,24,29,7,4,4,4,0,1,0.66,0.95,0.43,0.82,1.04,1.61,4.59,5.81,3.3,3.2,2.3,3.25,3.2,2.3,2.9,3.3,2.3,3.21,3.37,2.43,3.2,3.2,2.3,3.4,3.2,2.4,2.74,3.28,2.86
I1,2015-09-27,Inter,Fiorentina,80,77,80,74,78,77,79,77,42,39,25,26,294.28,190.53,1,4,A,0,3,A,5,12,2,8,10,15,2,3,4,2,1,0,1.05,3.14,0.41,1.3,0.07,2.88,21.5,6.05,1.8,3.6,4.5,1.85,3.5,4.4,1.8,3.5,4.2,1.84,3.67,4.91,1.85,3.4,4.5,1.87,3.4,5.0,2.16,3.37,3.85
I1,2015-09-27,Sassuolo,Chievo,73,74,74,74,70,73,73,75,39,40,24,27,97.0,49.78,1,1,D,1,1,D,13,12,5,2,16,22,4,2,3,1,0,0,0.82,0.6,0.48,0.44,1.53,1.09,9.1,5.71,2.2,3.2,3.5,2.25,3.0,3.4,2.2,3.1,3.3,2.22,3.26,3.81,2.3,3.1,3.3,2.25,3.1,3.9,2.22,3.28,3.77
I1,2015-09-27,Torino,Palermo,76,73,75,75,75,71,77,75,39,40,25,24,89.83,68.68,2,1,H,1,0,H,10,11,3,3,15,20,5,1,2,5,2,0,0.58,0.38,0.52,0.32,1.49,1.05,10.25,12.19,1.75,3.6,5.0,1.8,3.5,4.4,1.8,3.4,4.4,1.78,3.73,5.22,1.83,3.4,4.5,1.83,3.5,5.25,1.63,3.87,6.67
I1,2015-09-27,Verona,Lazio,74,79,75,79,74,78,73,79,42,38,25,25,47.73,175.3,1,2,A,1,0,H,6,13,1,3,18,13,3,10,2,2,0,1,1.08,2.28,0.7,1.22,0.39,2.41,14.15,4.59,3.75,3.4,2.05,3.5,3.4,2.05,3.6,3.3,2.0,3.86,3.48,2.11,3.6,3.3,2.1,4.1,3.4,2.05,4.39,3.43,2.0
I1,2015-09-28,Atalanta,Sampdoria,75,75,77,77,74,73,75,72,44,43,26,26,78.45,126.53,2,1,H,1,0,H,18,8,5,4,22,15,5,4,3,3,0,0,2.03,0.78,2.03,0.77,2.29,0.5,5.73,4.22,2.1,3.4,3.6,2.15,3.25,3.4,2.2,3.2,3.2,2.1,3.48,3.9,2.2,3.3,3.3,2.1,3.3,4.0,1.94,3.7,4.22
I1,2015-09-28,Frosinone,Empoli,70,71,71,70,68,68,70,72,35,38,26,24,38.3,74.6,2,0,H,0,0,D,10,13,4,5,28,18,4,5,3,4,0,1,1.57,1.11,0.4,0.9,1.75,0.94,6.35,4.25,3.0,3.3,2.4,3.0,3.2,2.35,2.85,3.2,2.4,3.37,3.36,2.35,3.1,3.3,2.3,3.25,3.25,2.45,3.57,3.43,2.23
I1,2015-10-03,Carpi,Torino,72,76,73,75,68,75,73,78,41,39,25,25,52.05,89.83,2,1,H,0,0,D,7,13,3,3,10,19,2,5,2,1,0,0,0.88,1.21,0.79,0.35,0.99,1.66,21.6,9.04,3.5,3.2,2.2,3.2,3.3,2.2,3.3,3.3,2.1,3.72,3.32,2.22,3.4,3.1,2.25,3.8,3.13,2.25,3.43,3.33,2.34
I1,2015-10-03,Chievo,Verona,74,74,75,74,73,74,74,72,40,42,27,25,49.78,47.73,1,1,D,0,0,D,17,10,7,3,22,12,5,5,3,0,0,0,1.67,1.12,1.6,1.09,1.81,0.91,4.8,11.65,2.1,3.3,3.75,2.05,3.25,3.6,2.1,3.3,3.3,2.12,3.44,3.88,2.15,3.1,3.6,2.15,3.25,4.0,2.21,3.29,3.79
