Div,Date,HomeTeam,AwayTeam,HTOa,ATOa,HTAt,ATAt,HTMid,ATMid,HTDef,ATDef,HomeSquad,AwaySquad,HomeAvgAge,AwayAvgAge,HomeMV,AwayMV,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,HxG,AxG,HxA,AxA,HxPTS,AxPTS,HPPDA,APPDA,B365H,B365D,B365A,BWH,BWD,BWA,IWH,IWD,IWA,PSH,PSD,PSA,WHH,WHD,WHA,VCH,VCD,VCA,PSCH,PSCD,PSCA
F1,2021-08-29,Clermont,Metz,69,73,68,72,70,72,71,74,39,41,25,25,55.1,91.05,2,2,D,1,2,A,16,12,4,4,11,15,6,3,1,2,0,0,1.65,1.9,1.45,1.13,1.15,1.59,11.81,10.09,1.72,3.75,4.75,1.8,3.7,4.5,1.8,3.65,4.6,1.81,3.82,4.74,1.78,3.5,4.5,1.75,3.5,4.75,1.67,4.01,5.69
F1,2021-08-29,Lens,Lorient,74,71,73,72,75,72,73,70,35,35,24,25,154.05,61.3,2,2,D,1,2,A,19,15,9,7,10,10,8,4,2,4,0,0,1.14,1.22,0.79,0.73,1.28,1.44,10.43,10.67,1.75,3.6,5.0,1.8,3.5,4.75,1.77,3.7,4.6,1.77,3.77,5.17,1.75,3.4,4.8,1.73,3.6,4.75,1.62,4.18,5.94
F1,2021-08-29,Strasbourg,Brest,73,72,74,74,74,72,71,71,33,30,24,25,120.05,103.15,3,1,H,2,1,H,11,11,5,5,12,10,1,9,1,1,0,0,1.23,0.59,1.06,0.57,2.04,0.67,13.38,12.9,2.0,3.3,4.0,2.05,3.3,3.9,2.0,3.4,3.85,2.06,3.4,4.09,2.0,3.2,3.9,2.0,3.4,3.6,2.01,3.58,4.08
F1,2021-08-29,Lille,Montpellier,78,75,77,75,79,76,78,73,41,36,24,24,306.88,144.6,2,1,H,1,1,D,15,6,4,3,15,19,3,4,3,7,0,1,2.46,0.72,1.07,0.05,2.57,0.28,9.52,8.5,1.66,4.0,5.0,1.72,3.7,5.0,1.7,3.9,4.7,1.72,3.9,5.35,1.67,3.7,5.0,1.67,3.8,4.8,1.67,4.13,5.49
F1,2021-08-29,Reims,Paris Saint Germain,73,86,70,89,73,83,74,85,40,41,23,25,149.4,875.15,0,2,A,0,1,A,11,12,4,3,13,13,3,3,1,3,0,0,0.83,1.82,0.72,1.62,0.59,2.18,16.11,5.76,17.0,8.0,1.14,17.0,8.0,1.16,15.0,7.75,1.17,15.58,7.92,1.19,17.0,7.0,1.15,17.0,7.5,1.14,15.15,7.73,1.2
F1,2021-09-10,Lorient,Lille,71,78,72,77,72,79,70,78,35,41,25,24,61.3,306.88,2,1,H,1,1,D,14,9,7,3,13,11,2,5,2,2,0,0,1.08,1.52,0.67,0.72,0.91,1.81,19.14,15.0,3.4,3.4,2.15,3.3,3.2,2.2,3.35,3.25,2.25,3.52,3.3,2.3,3.4,3.1,2.2,3.4,3.3,2.2,3.68,3.3,2.23
F1,2021-09-11,Paris Saint Germain,Clermont,86,69,89,68,83,70,85,71,41,39,25,25,875.15,55.1,4,0,H,2,0,H,13,14,7,2,13,9,4,4,0,1,0,0,2.51,1.04,1.71,0.84,2.41,0.42,10.44,12.0,1.25,6.5,10.0,1.25,6.0,9.75,1.25,6.25,12.0,1.26,6.37,12.02,1.25,5.5,11.0,1.25,6.0,10.5,1.31,5.8,10.0
F1,2021-09-11,Monaco,Marseille,78,78,82,80,77,76,77,75,41,38,23,23,396.0,284.7,0,2,A,0,1,A,7,13,0,5,17,8,3,2,4,1,0,0,0.89,1.36,0.86,1.24,0.97,1.72,8.88,17.75,2.0,3.6,3.6,2.0,3.6,3.4,2.05,3.55,3.5,2.08,3.76,3.63,2.05,3.4,3.5,2.0,3.5,3.6,1.85,3.7,4.66
F1,2021-09-12,Montpellier,Saint-Etienne,75,73,75,75,76,74,73,73,36,44,24,24,144.6,105.65,2,0,H,1,0,H,11,14,4,2,15,17,7,6,1,4,0,0,1.09,0.86,0.84,0.75,1.54,1.13,7.63,5.04,2.55,3.5,2.7,2.6,3.4,2.55,2.6,3.45,2.65,2.66,3.59,2.72,2.55,3.3,2.7,2.55,3.5,2.63,2.6,3.56,2.8
F1,2021-09-12,Bordeaux,Lens,74,74,73,73,74,75,74,73,54,35,24,24,116.85,154.05,2,3,A,0,2,A,11,12,3,5,8,11,2,7,3,2,0,0,1.01,3.12,0.33,2.34,0.19,2.72,12.58,16.35,3.3,3.5,2.15,3.1,3.4,2.2,3.2,3.45,2.25,3.32,3.61,2.25,3.1,3.4,2.2,3.25,3.3,2.25,3.18,3.45,2.39
