Div,Date,HomeTeam,AwayTeam,HTOa,ATOa,HTAt,ATAt,HTMid,ATMid,HTDef,ATDef,HomeSquad,AwaySquad,HomeAvgAge,AwayAvgAge,HomeMV,AwayMV,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,HxG,AxG,HxA,AxA,HxPTS,AxPTS,HPPDA,APPDA,B365H,B365D,B365A,BWH,BWD,BWA,IWH,IWD,IWA,PSH,PSD,PSA,WHH,WHD,WHA,VCH,VCD,VCA,PSCH,PSCD,PSCA
E0,2014-08-30,West Ham,Southampton,74,75,76,76,73,76,72,73,36,37,25,24,135.9,210.25,1,3,A,1,1,D,4,18,2,8,11,13,2,9,2,1,0,0,0.64,1.58,0.09,0.71,0.58,2.15,27.67,7.08,2.8,3.4,2.7,2.6,3.2,2.7,2.5,3.3,2.65,2.8,3.43,2.69,2.9,2.8,2.75,2.8,3.3,2.75,3.35,3.31,2.36
E0,2014-08-31,Aston Villa,Hull,74,72,76,70,73,72,73,72,38,35,25,27,114.25,117.1,2,1,H,2,0,H,11,9,4,3,9,10,3,7,1,4,0,0,0.64,0.29,0.43,0.23,1.61,0.91,28.15,11.58,2.3,3.3,3.5,2.35,3.1,3.1,2.1,3.3,3.3,2.33,3.16,3.63,2.38,2.88,3.4,2.3,3.1,3.7,2.53,3.17,3.24
E0,2014-08-31,Leicester,Arsenal,70,80,70,81,71,80,70,80,37,42,26,24,66.7,414.75,1,1,D,1,1,D,9,24,3,6,14,6,5,10,3,1,0,0,0.81,2.3,0.81,1.81,0.41,2.41,11.0,7.5,4.75,3.75,1.83,4.33,3.4,1.83,4.5,3.5,1.75,4.54,3.8,1.87,4.8,3.0,1.91,4.6,3.75,1.85,4.37,3.67,1.93
E0,2014-08-31,Tottenham,Liverpool,79,80,80,81,77,79,77,79,42,35,24,24,304.15,324.85,0,3,A,0,1,A,7,17,1,8,14,11,7,3,0,4,0,0,0.49,2.74,0.43,1.46,0.16,2.76,7.07,12.12,2.7,3.5,2.7,2.7,3.2,2.7,2.6,3.2,2.6,2.69,3.48,2.77,2.7,3.0,2.8,2.7,3.5,2.7,2.78,3.62,2.59
E0,2014-09-13,Arsenal,Manchester City,80,82,81,83,80,82,80,81,42,34,24,26,414.75,448.25,2,2,D,0,1,A,15,15,6,8,11,15,0,3,3,4,0,0,2.08,2.31,1.62,2.17,1.23,1.55,7.08,5.02,3.0,3.4,2.5,2.85,3.5,2.5,2.75,3.3,2.4,3.03,3.48,2.48,3.0,3.0,2.5,2.9,3.5,2.5,2.49,3.33,3.08
E0,2014-09-13,Chelsea,Swansea,82,75,82,77,82,73,81,74,38,36,24,25,557.25,130.75,4,2,H,1,1,D,29,11,9,2,12,11,7,4,0,3,0,0,3.57,1.02,3.29,0.93,2.72,0.2,12.29,14.82,1.3,5.75,12.0,1.3,5.0,9.5,1.3,5.0,9.0,1.32,5.62,12.04,1.3,5.0,11.0,1.3,5.5,12.0,1.31,5.74,12.51
E0,2014-09-13,Crystal Palace,Burnley,73,70,71,70,73,69,73,69,42,30,27,26,97.25,52.55,0,0,D,0,0,D,14,11,3,3,12,10,5,5,2,3,0,0,0.78,1.25,0.7,0.39,0.85,1.85,12.73,7.5,2.25,3.3,3.6,2.25,3.2,3.2,2.0,3.3,3.6,2.23,3.35,3.66,2.25,3.1,3.4,2.25,3.2,3.7,2.22,3.38,3.64
E0,2014-09-13,Liverpool,Aston Villa,80,74,81,76,79,73,79,73,35,38,24,25,324.85,114.25,0,1,A,0,1,A,18,5,1,1,9,10,7,6,2,1,0,0,0.73,0.7,0.59,0.52,1.3,1.33,6.5,54.0,1.3,6.0,11.0,1.3,5.5,11.0,1.27,5.2,10.0,1.3,5.92,11.85,1.3,5.0,11.0,1.3,6.0,11.5,1.3,6.05,11.5
E0,2014-09-13,Southampton,Newcastle United,75,76,76,74,76,75,73,75,37,42,24,23,210.25,140.0,4,0,H,2,0,H,10,9,7,4,15,7,5,5,0,2,0,0,2.12,1.15,1.32,0.65,2.15,0.64,11.8,20.56,1.8,3.75,5.0,1.83,3.3,4.5,1.9,3.45,3.8,1.79,3.78,5.06,1.83,3.2,5.0,1.83,3.6,5.0,1.75,3.83,5.37
E0,2014-09-13,Stoke,Leicester,75,70,76,70,75,71,73,70,30,37,27,26,110.5,66.7,0,1,A,0,0,D,24,8,4,1,8,15,13,3,3,0,0,0,1.65,0.6,0.83,0.6,2.19,0.56,6.78,12.21,2.1,3.4,4.0,2.15,3.4,3.25,2.0,3.3,3.6,2.1,3.35,4.07,2.15,3.1,3.6,2.15,3.25,4.0,2.18,3.55,3.58
